player_id,current_club_id,date_of_birth,position,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,last_season,year_of_birth,age,year,total_goals,total_yellow_cards,total_red_cards,total_minutes_played,total_assists,total_goals_cur_club,total_yellow_cards_cur_club,total_red_cards_cur_club,total_minutes_played_cur_club,total_assists_cur_club,total_goals_2022,total_yellow_cards_2022,total_red_cards_2022,total_minutes_played_2022,total_assists_2022,games_played_2022,performance_2022,total_goals_2020,total_yellow_cards_2020,total_red_cards_2020,total_minutes_played_2020,total_assists_2020,games_played_2020,performance_2020,improved_performance,raw_performance_score,normalised_performance_score
491966,449,1999-04-28,Defender,900000.0,3000000.0,2026-06-30,2022,1999,23,4,1,5,1,3145,2,0,0,0,130,0,0,0,1,1680,2,28,176.70000000000002,0,0,1,1550,2,24,163.75833333333335,1,428.84311594202904,11.808290252959939
189151,2832,1993-09-28,Defender,875000.0,1500000.0,2023-06-30,2022,1993,29,10,7,65,0,18021,25,0,12,0,2325,3,1,23,0,5195,6,64,528.9171875,1,11,0,2870,3,36,296.1722222222223,1,1089.6169689894637,30.00284476087365
148751,449,1990-03-01,Defender,2000000.0,13000000.0,2024-06-30,2022,1990,32,9,14,46,0,16978,21,1,5,0,1094,1,2,14,0,4159,3,60,425.7316666666667,1,9,0,3065,2,47,315.72127659574465,1,954.3750265957448,26.278927899923033
251079,2832,1997-02-13,Defender,750000.0,3000000.0,2025-06-30,2022,1997,25,9,6,34,2,10613,1,2,5,1,2210,1,2,9,1,3203,1,41,329.86219512195123,0,4,0,993,0,15,106.42000000000002,1,601.2852926829269,16.556523812301947
184816,11282,1993-03-05,Attack,3000000.0,5000000.0,2023-06-30,2022,1993,29,10,87,28,0,15118,20,5,1,0,888,1,21,4,0,3456,7,69,365.35869565217394,11,1,0,1460,4,38,157.8921052631579,1,705.9991142586601,19.439842099799108
50655,11282,1989-11-16,Attack,1500000.0,2000000.0,2025-06-30,2022,1989,33,8,19,22,1,16183,43,4,6,0,2371,9,8,10,1,5061,16,64,526.2078125,4,4,1,2690,7,36,282.72222222222223,1,1072.0824258207072,29.52002722809151
232895,11282,1993-03-01,Attack,3000000.0,8000000.0,2024-06-30,2022,1993,29,5,9,4,0,6139,17,0,1,0,529,2,3,2,0,2229,9,30,236.38000000000002,3,1,0,1700,7,19,183.44736842105263,1,538.0518511796733,14.815376984460793
56046,11282,1988-02-25,Attack,300000.0,3000000.0,2023-06-30,2022,1988,34,9,27,44,1,17501,46,4,5,0,1742,6,5,10,0,4236,12,71,440.66619718309863,1,5,0,2494,6,41,261.1329268292683,1,922.1851637803868,25.392572892237446
563749,11282,2000-10-27,Attack,2000000.0,2000000.0,2026-06-30,2022,2000,22,3,6,3,0,1449,1,6,3,0,1307,1,6,3,0,1350,1,35,144.25714285714287,0,0,0,43,0,4,5.775,1,222.18798701298704,6.117995471623497
149716,11282,1993-10-18,Attack,2000000.0,12000000.0,2023-06-30,2022,1993,29,9,16,11,0,7283,8,0,1,0,141,3,2,2,0,1715,3,31,181.38225806451612,2,1,0,1574,0,24,166.90833333333336,1,439.0437893956248,12.08916805754152
327402,11282,1995-09-14,Midfield,2300000.0,2300000.0,2023-06-30,2022,1995,27,4,8,8,0,3460,5,4,5,0,2105,2,8,6,0,2984,3,57,310.38508771929827,4,1,0,879,1,25,94.61600000000001,1,560.223261208577,15.425871674024776
422203,11282,2000-03-16,Midfield,2500000.0,2800000.0,2023-06-30,2022,2000,22,5,3,6,1,3956,4,1,4,1,1584,0,2,5,1,3461,2,58,357.76724137931035,1,1,0,1877,2,30,197.45666666666668,1,734.1529832810868,20.21506512379554
63342,11282,1990-01-05,Midfield,600000.0,8500000.0,2023-06-30,2022,1990,32,10,19,42,1,14770,13,1,8,0,1703,1,1,11,0,3470,2,59,357.7813559322034,0,3,0,1767,1,30,185.39000000000004,1,722.1245338983051,19.883859103866975
430579,11282,1998-04-14,Midfield,1900000.0,4500000.0,2023-06-30,2022,1998,24,8,4,31,0,9092,3,2,4,0,689,0,2,11,0,2646,0,51,273.53823529411767,0,5,0,1294,0,29,136.01206896551724,1,546.3860885733606,15.044862058426709
60799,11282,1990-07-08,Attack,1100000.0,6000000.0,2023-06-30,2022,1990,32,10,45,12,1,10438,25,7,1,0,1284,1,7,1,0,1491,1,31,159.30967741935484,0,0,0,207,0,8,24.087500000000006,1,263.11451612903227,7.244916522429888
652426,11282,2001-01-10,Defender,400000.0,400000.0,2025-06-30,2022,2001,21,3,2,2,0,905,0,1,2,0,565,0,1,2,0,566,0,11,62.39545454545455,0,0,0,1,0,1,0.30000000000000004,1,93.92175324675324,2.5861562939358613
181410,11282,1994-09-09,Defender,2200000.0,2600000.0,2024-06-30,2022,1994,28,4,6,14,0,6212,8,3,3,0,1118,0,6,11,0,4814,6,67,493.4350746268657,3,7,0,2864,6,40,296.56000000000006,1,1036.7411833688702,28.546898283594395
314965,11282,1998-01-22,Defender,2000000.0,2300000.0,2023-06-30,2022,1998,24,9,0,16,0,7064,5,0,1,0,958,0,0,5,0,2468,3,35,256.4014285714286,0,4,0,1510,3,22,159.36363636363637,1,544.0407792207793,14.980283445552335
364567,11282,1995-12-31,Defender,1100000.0,1600000.0,2023-06-30,2022,1995,27,7,0,11,1,5005,0,0,0,0,209,0,0,2,0,1946,0,31,203.47741935483873,0,1,0,1261,0,16,135.33125,1,440.59923088410994,12.13199748369934
110708,3840,1992-09-10,Attack,2200000.0,4000000.0,2024-06-30,2022,1992,30,5,16,10,0,4181,7,1,2,0,332,1,8,5,0,2220,3,57,234.49473684210525,5,2,0,1330,1,32,142.00625,1,493.7816885964913,13.596388245001567
338794,11282,1997-11-06,Defender,3800000.0,3800000.0,2025-06-30,2022,1997,25,7,3,22,0,8098,5,0,4,0,2346,1,2,9,0,5059,3,63,518.3801587301588,2,5,0,2713,2,34,281.7294117647059,1,1059.3556498599442,29.169592631050207
256000,2832,1993-07-24,Midfield,1300000.0,2100000.0,2024-06-30,2022,1993,29,6,13,29,0,8794,4,1,4,0,1251,0,3,8,0,2967,1,36,308.0416666666667,2,4,0,1716,1,22,181.55,1,643.6538793103448,17.723152236324168
353775,3840,1996-01-13,Attack,2600000.0,2600000.0,2024-06-30,2022,1996,26,7,14,11,1,5999,13,3,1,0,1342,2,8,9,1,3997,8,65,416.19923076923084,5,8,1,2655,6,34,279.20882352941175,1,903.5615158371041,24.879766618082517
380415,3840,1997-06-05,Attack,6000000.0,13000000.0,2023-06-30,2022,1997,25,8,48,24,0,12093,21,4,4,0,1125,2,10,5,0,3358,7,55,351.9054545454546,6,1,0,1898,5,35,201.72285714285715,1,729.645038961039,20.09093787773173
86926,2832,1992-02-22,Midfield,1000000.0,5000000.0,2023-06-30,2022,1992,30,7,5,18,0,6903,8,1,3,0,667,1,2,4,0,1396,2,32,147.36249999999998,1,1,0,729,1,13,80.0576923076923,1,301.148108974359,8.292179931786398
326843,3840,1991-05-29,Attack,400000.0,750000.0,2023-06-30,2022,1991,31,3,1,3,0,988,2,1,0,0,194,0,1,3,0,987,2,28,105.67500000000001,0,3,0,748,2,17,81.25,1,239.7818548387097,6.60244652198484
278654,3840,1992-10-04,Attack,2000000.0,5500000.0,2024-06-30,2022,1992,30,9,45,21,0,12889,31,2,0,0,703,1,17,5,0,4234,6,66,442.7651515151516,7,2,0,2174,4,34,230.19411764705885,1,894.4018449197863,24.62755304908143
655898,11282,2003-01-13,Defender,375000.0,400000.0,2023-06-30,2022,2003,19,3,0,0,0,398,0,0,0,0,64,0,0,0,0,178,0,6,21.366666666666667,0,0,0,114,0,2,17.3,1,49.38157894736842,1.3597327220213724
34453,3840,1988-05-27,Attack,600000.0,3500000.0,2023-06-30,2022,1988,34,4,5,3,0,2867,4,3,1,0,1012,1,5,2,0,1942,1,37,204.79864864864865,2,1,0,930,0,16,100.96249999999999,1,408.18400238473765,11.239436981950842
19041,3840,1984-06-27,Midfield,175000.0,18000000.0,2023-06-30,2022,1984,38,10,5,19,0,9033,5,2,0,0,1700,2,2,3,0,2200,3,42,230.03809523809522,0,3,0,500,1,12,55.166666666666664,1,400.27644110275685,11.021700529295929
532905,2832,1998-10-15,Defender,550000.0,1300000.0,2025-06-30,2022,1998,24,5,2,9,0,3105,1,1,1,0,326,0,1,7,0,2086,1,27,217.42592592592595,0,6,0,1760,1,21,185.08095238095237,1,511.26150793650794,14.077698945029502
118022,3840,1990-02-25,Attack,2000000.0,14000000.0,2024-06-30,2022,1990,32,10,30,56,4,17015,42,8,4,1,1833,4,8,4,1,2302,4,36,243.29444444444445,0,0,0,469,0,10,52.59,1,417.59416666666664,11.498547941269761
136184,3840,1993-03-06,Defender,3600000.0,5500000.0,2024-06-30,2022,1993,29,8,7,36,3,18020,29,0,1,0,2700,4,0,5,0,5036,6,58,517.4327586206897,0,4,0,2336,2,28,243.94285714285718,1,1020.1471674876849,28.089978378148718
386726,449,1997-01-29,Attack,15000000.0,20000000.0,2023-06-30,2022,1997,25,8,46,34,2,11734,28,0,1,1,321,0,13,9,1,2788,5,63,294.1253968253969,4,6,0,1302,2,38,138.8263157894737,1,580.078411027569,15.972587625296702
234124,3840,1991-10-27,Defender,1000000.0,7000000.0,2024-06-30,2022,1991,31,4,3,4,1,4744,3,0,1,0,250,0,0,2,0,1399,1,19,148.76315789473685,0,1,0,1149,1,15,123.91,1,347.08054329371816,9.556939691953168
211325,3840,1990-10-27,Midfield,1800000.0,15000000.0,2025-06-30,2022,1990,32,9,33,45,1,16190,24,3,3,0,1325,2,6,8,0,3294,6,44,342.48636363636365,2,4,0,1103,2,16,118.99375,1,632.7795454545454,17.42372504324728
62049,2293,1987-12-16,Attack,750000.0,11000000.0,2023-06-30,2022,1987,35,9,61,31,0,15091,18,4,0,0,373,1,31,10,0,5431,4,69,567.6710144927536,22,9,0,3651,2,42,384.6428571428571,1,1236.200807453416,34.03906324411339
83560,2293,1992-01-10,Attack,1500000.0,5000000.0,2024-06-30,2022,1992,30,10,57,30,0,14072,17,5,2,0,1136,1,20,8,0,4974,3,67,517.8738805970149,12,5,0,2619,2,35,276.7328571428572,1,1053.6103447050461,29.01139438013079
127160,3840,1990-08-13,Midfield,1400000.0,12000000.0,2023-06-30,2022,1990,32,10,3,41,1,16798,13,1,4,0,1822,4,2,10,0,4679,8,62,482.44677419354844,1,6,0,2857,4,36,297.48611111111114,1,1021.2187724014339,28.119485256976066
204049,2293,1996-11-23,Attack,4500000.0,5000000.0,2023-06-30,2022,1996,26,4,10,11,1,5107,8,4,2,0,1521,5,10,10,1,4243,6,70,441.26142857142855,6,8,1,2722,1,40,284.555,1,946.477912087912,26.06147910150987
265542,3840,1994-11-30,Defender,800000.0,800000.0,2025-06-30,2022,1994,28,4,0,5,0,1668,1,0,2,0,827,1,0,4,0,1083,1,24,114.31250000000001,0,2,0,256,0,6,29.96666666666667,1,201.46398809523814,5.547355567831997
291750,2293,1993-09-01,Midfield,2800000.0,2800000.0,2024-06-30,2022,1993,29,5,4,15,0,6979,5,1,6,0,2537,4,4,13,0,5710,5,79,586.0278481012658,3,7,0,3173,1,44,328.5613636363636,1,1207.637618546883,33.252569506380034
517376,3840,1998-11-20,Attack,2500000.0,2500000.0,2025-06-30,2022,1998,24,6,10,14,0,3504,7,0,2,0,511,2,5,7,0,2194,5,65,231.67538461538462,2,4,0,964,1,37,103.35540540540542,1,450.91848232848236,12.416140359540439
440653,2293,1998-05-11,Midfield,900000.0,1000000.0,2024-06-30,2022,1998,24,3,1,8,0,997,1,1,5,0,555,1,1,6,0,828,1,29,88.05517241379312,0,1,0,273,0,8,31.362500000000004,1,163.4702586206897,4.501189805225808
260330,2293,1994-08-15,Defender,600000.0,1000000.0,2024-06-30,2022,1994,28,5,1,17,0,4015,7,0,2,0,270,0,1,9,0,2731,5,40,282.2275,1,6,0,1587,3,18,168.16666666666669,1,591.543630952381,16.288284997257087
206947,3840,1994-03-05,Defender,2200000.0,5000000.0,2025-06-30,2022,1994,28,7,5,15,0,8019,5,2,3,0,1276,0,2,5,0,2500,0,45,258.90555555555557,0,2,0,652,0,20,69.96000000000001,1,458.3683333333334,12.62127365826052
217863,2293,1990-04-01,Defender,1400000.0,2200000.0,2024-06-30,2022,1990,32,4,8,10,0,9602,15,5,3,0,3372,4,8,7,0,7039,9,79,720.2601265822785,3,4,0,3667,5,41,379.39390243902443,1,1459.8090923124423,40.19616693174461
291758,2293,1993-01-16,Defender,1400000.0,1600000.0,2024-06-30,2022,1993,29,10,3,51,1,14687,10,0,4,0,1495,2,1,15,0,5321,5,68,543.525,0,8,0,2882,3,39,297.7897435897436,1,1113.1462091069848,30.650727602898414
354173,2293,1997-12-10,Defender,2700000.0,2700000.0,2025-06-30,2022,1997,25,4,0,20,0,4775,0,0,11,0,2695,0,0,15,0,3569,0,59,365.0991525423729,0,4,0,874,0,26,92.36153846153846,1,640.0422672750979,17.623705698399462
241486,1435,1996-04-18,Attack,450000.0,600000.0,2025-06-30,2022,1996,26,7,20,0,0,4980,10,1,0,0,388,1,8,0,0,2534,6,56,267.425,3,0,0,1182,2,31,126.51290322580645,1,527.7042493796527,14.530453475292903
387160,2293,1997-09-19,Attack,1700000.0,1700000.0,2024-06-30,2022,1997,25,5,7,4,0,5394,14,3,1,0,2038,4,5,1,0,3293,9,70,344.70428571428573,2,0,0,1255,5,37,134.44189189189188,1,651.5383204633204,17.94025207110222
375719,2293,1996-01-01,Defender,200000.0,600000.0,2025-06-30,2022,1996,26,4,0,8,0,3104,3,0,0,0,45,0,0,3,0,966,1,23,102.45,0,2,0,563,0,16,60.91875,1,214.62451923076924,5.909733709754824
532444,265,2000-01-10,Attack,1200000.0,1200000.0,2024-06-30,2022,2000,22,7,15,8,0,4483,5,8,3,0,1430,2,12,4,0,2860,2,59,300.6474576271186,4,1,0,1430,0,24,152.50833333333335,1,603.5431561376477,16.61869458299586
555519,3060,1997-02-17,Attack,200000.0,500000.0,2023-06-30,2022,1997,25,6,11,7,0,2363,2,0,0,0,8,0,2,6,0,779,0,21,84.00952380952381,2,6,0,771,0,20,83.25500000000001,1,209.31728571428573,5.763597858500198
369103,265,1999-05-06,Attack,350000.0,600000.0,2024-06-30,2022,1999,23,6,7,1,0,2671,4,0,0,0,31,0,3,1,0,1062,3,31,114.32580645161289,3,1,0,958,3,23,103.86521739130436,1,275.40610098176717,7.583368035849075
96089,2671,1988-07-26,Attack,200000.0,1250000.0,2023-06-30,2022,1988,34,5,35,9,0,5055,2,0,0,0,148,0,1,1,0,280,0,4,35.65,1,1,0,132,0,2,20.25,1,73.75441176470588,2.0308440760226643
630032,2671,1998-12-03,Attack,600000.0,600000.0,2025-06-30,2022,1998,24,2,5,0,0,1861,0,2,0,0,1046,0,5,0,0,1861,0,36,196.36944444444447,3,0,0,747,0,15,82.08000000000001,1,376.65083333333337,10.371164182615596
336104,2671,1993-11-13,Attack,300000.0,600000.0,2024-06-30,2022,1993,29,10,16,13,0,8957,10,1,1,0,953,0,6,4,0,3695,3,58,384.0206896551725,4,2,0,1932,3,30,204.49,1,780.5900000000001,21.493718672177568
540064,2671,2001-03-12,Attack,450000.0,450000.0,2023-06-30,2022,2001,21,5,1,5,0,1149,2,0,2,0,676,1,1,2,0,901,1,18,97.35555555555557,1,0,0,225,0,5,27.8,1,173.8809523809524,4.787850565503652
35249,6890,1989-08-09,Attack,2500000.0,7000000.0,2023-06-30,2022,1989,33,10,57,47,0,15989,17,6,7,0,2300,2,17,12,0,4572,5,66,476.4772727272728,11,5,0,2272,3,33,241.18484848484852,1,955.9613636363638,26.322608041957036
494679,2671,2000-05-26,Midfield,400000.0,400000.0,2024-06-30,2022,2000,22,4,1,6,0,2437,0,1,3,0,1428,0,1,6,0,2222,0,49,230.88469387755103,0,3,0,794,0,27,84.59074074074074,1,430.9541451934309,11.866417911318832
277772,2671,1992-10-06,Midfield,250000.0,400000.0,2024-06-30,2022,1992,30,6,2,7,1,5055,2,0,0,0,442,0,1,1,0,1743,2,24,184.4625,1,1,0,1301,2,16,140.33124999999998,1,417.065,11.483977219810319
295744,2671,1996-01-10,Midfield,600000.0,600000.0,2025-06-30,2022,1996,26,7,1,28,0,6769,1,0,5,0,1850,0,0,9,0,3148,0,37,325.6581081081081,0,4,0,1298,0,15,139.35333333333335,1,627.8943416493416,17.289209873638008
572879,2671,2000-12-10,Defender,250000.0,250000.0,2023-06-30,2022,2000,22,3,0,4,0,1621,2,0,2,0,720,1,0,3,0,901,1,11,98.74090909090908,0,1,0,181,0,3,24.183333333333337,1,172.3219696969697,4.744923631742879
451311,2671,1998-02-14,Defender,300000.0,300000.0,2025-06-30,2022,1998,24,4,3,9,0,2781,3,0,1,0,681,0,3,7,0,1911,1,38,198.4289473684211,1,4,0,774,1,20,82.42000000000002,1,380.096754385965,10.466048382607651
376484,2671,1996-10-08,Defender,800000.0,800000.0,2025-06-30,2022,1996,26,3,0,8,1,4066,6,0,3,0,1438,2,0,8,1,3346,3,41,344.86097560975617,0,4,0,1232,1,15,132.01333333333332,1,649.3278736710445,17.879386928718898
286533,2671,1995-02-10,Defender,500000.0,500000.0,2024-06-30,2022,1995,27,8,2,18,0,5397,1,0,2,0,1445,0,1,8,0,2954,1,47,304.5351063829787,1,6,0,1509,1,25,158.086,1,614.9479188337274,16.93272725176241
256819,3999,1992-03-23,Attack,150000.0,250000.0,2023-06-30,2022,1992,30,7,8,7,0,2413,3,0,1,0,395,0,1,2,0,582,0,24,63.225,1,1,0,187,0,10,21.82,1,116.70416666666667,3.2134750973036494
112091,2671,1990-05-03,Defender,500000.0,1400000.0,2025-06-30,2022,1990,32,4,16,19,0,5920,3,6,5,0,2160,0,12,14,0,4422,1,53,453.04339622641515,6,9,0,2262,1,29,235.05000000000004,1,914.6400943396228,25.184817732778797
79286,3999,1987-12-03,Attack,200000.0,700000.0,2023-06-30,2022,1987,35,10,50,45,0,15423,10,3,7,0,1296,0,5,11,0,2344,2,42,245.63095238095235,2,4,0,1048,2,20,112.94000000000001,1,481.44357142857143,13.256655453969612
403834,2293,1994-05-01,Defender,250000.0,500000.0,2024-06-30,2022,1994,28,2,0,4,0,1736,0,0,1,0,131,0,0,4,0,1736,0,28,181.60000000000002,0,1,0,834,0,12,91.30000000000001,1,363.7142857142858,10.014953476466353
69576,3999,1988-07-20,Attack,150000.0,1000000.0,2023-06-30,2022,1988,34,9,16,24,0,10590,10,0,1,0,2,0,0,3,0,401,0,12,44.491666666666674,0,2,0,399,0,11,44.52727272727273,0,111.31771390374332,3.0651579265389106
435605,3999,1997-12-08,Attack,450000.0,450000.0,2025-06-30,2022,1997,25,3,3,9,0,3424,2,2,6,0,2008,1,3,8,0,2967,2,43,308.9,1,2,0,959,1,14,104.60000000000001,1,567.9739999999999,15.639289984641591
190513,3999,1995-04-29,Midfield,400000.0,400000.0,2023-06-30,2022,1995,27,7,4,25,0,9380,7,0,1,0,1175,1,1,8,0,3647,1,47,376.35957446808516,1,7,0,1630,0,20,172.25,1,736.8412135539796,20.28908614022105
231471,3999,1993-06-13,Midfield,300000.0,800000.0,2023-06-30,2022,1993,29,9,2,28,0,9035,3,0,5,0,1925,1,0,10,0,3629,1,53,373.7971698113208,0,5,0,1704,0,25,178.966,1,739.7238236824985,20.368459449056616
127826,3999,1990-09-21,Attack,200000.0,800000.0,2023-06-30,2022,1990,32,10,24,14,0,15104,11,0,0,0,798,0,3,2,0,2452,1,38,256.5026315789474,3,2,0,1654,1,22,176.16818181818184,1,560.9846291866029,15.446836110061229
234761,3999,1994-01-03,Midfield,400000.0,500000.0,2023-06-30,2022,1994,28,8,7,61,1,11319,4,2,11,0,2032,0,4,22,0,4066,0,52,416.9192307692308,2,11,0,2034,0,25,212.686,1,838.1219890109891,23.077874741885108
88242,3999,1989-08-07,Defender,200000.0,1000000.0,2023-06-30,2022,1989,33,8,9,19,0,16067,2,0,3,0,2027,0,2,7,0,4637,0,54,476.03703703703707,2,4,0,2610,0,30,271.8,1,985.9040404040404,27.147086283718252
295755,3999,1992-01-29,Defender,250000.0,600000.0,2023-06-30,2022,1992,30,9,1,37,1,12812,6,0,2,0,1374,1,0,4,0,2281,1,33,237.41212121212124,0,2,0,907,0,13,98.47692307692307,1,454.6551048951049,12.519029090155865
281919,3999,1995-02-10,Defender,250000.0,1000000.0,2024-06-30,2022,1995,27,9,4,21,0,9038,0,1,4,0,1290,0,1,7,0,3349,0,37,345.9513513513514,0,3,0,2059,0,23,216.4021739130435,1,735.3958676067373,20.249288219194646
173750,653,1992-05-14,Attack,600000.0,2500000.0,2024-06-30,2022,1992,30,5,12,9,0,4695,4,0,3,0,840,0,3,5,0,2236,0,33,234.32575757575762,3,2,0,1396,0,20,149.38,1,500.9019696969698,13.792446763353722
240578,653,1993-09-27,Attack,1300000.0,8000000.0,2024-06-30,2022,1993,29,8,28,18,0,4665,3,3,2,0,316,0,4,2,0,720,1,16,79.44999999999999,1,0,0,390,1,9,44.78333333333333,1,164.01350574712643,4.5161482352660345
243302,653,1994-05-09,Attack,300000.0,700000.0,2023-06-30,2022,1994,28,9,19,31,0,10272,18,2,2,0,538,0,2,2,0,793,0,23,85.54782608695653,0,0,0,255,0,11,28.91818181818182,1,157.30420666290232,4.331406197827928
56831,653,1989-02-21,Attack,400000.0,1650000.0,2025-06-30,2022,1989,33,6,22,44,0,6851,11,4,8,0,837,1,8,19,0,2255,1,34,237.23235294117646,4,11,0,1418,0,19,151.81315789473686,1,507.6980509428652,13.979578366849202
193593,653,1995-02-05,Attack,600000.0,2500000.0,2024-06-30,2022,1995,27,5,11,12,0,4263,5,3,3,0,1386,1,5,4,0,2210,2,30,233.16666666666669,2,1,0,824,1,11,91.79090909090908,1,441.57794612794606,12.158946624876124
440163,653,1993-03-18,Midfield,600000.0,600000.0,2024-06-30,2022,1993,29,6,2,45,1,8418,0,0,7,0,1744,0,0,20,1,3543,0,44,363.60227272727275,0,13,1,1799,0,22,188.17727272727274,1,733.6220611285266,20.200446064642904
287635,653,1997-09-20,Midfield,900000.0,5000000.0,2024-06-30,2022,1997,25,9,3,32,0,8552,1,1,1,0,1053,0,1,2,0,1394,0,31,146.84677419354838,0,1,0,330,0,13,36.68846153846154,1,257.0306228287841,7.07739517187828
143852,653,1993-09-12,Defender,350000.0,600000.0,2023-06-30,2022,1993,29,9,1,39,0,12395,8,0,4,0,1176,0,0,9,0,2572,1,34,266.0147058823529,0,5,0,1396,1,17,148.36176470588234,1,547.445892494929,15.074043994318615
460625,653,1999-02-08,Defender,700000.0,700000.0,2023-06-30,2022,1999,23,6,1,17,0,5312,2,1,7,0,1917,1,1,11,0,3138,1,41,322.95365853658535,0,4,0,1221,0,17,129.9823529411765,1,614.465014659098,16.919430378275553
34289,653,1987-12-09,Defender,200000.0,1200000.0,2023-06-30,2022,1987,35,10,1,35,1,15897,11,0,2,1,905,0,0,6,1,2280,1,36,236.23333333333335,0,4,0,1375,1,22,145.04999999999998,1,499.45714285714286,13.752663136065065
470422,653,1996-07-19,Defender,500000.0,1000000.0,2024-06-30,2022,1996,26,7,3,43,1,10114,2,0,7,0,931,1,1,12,0,2071,1,32,213.92187500000003,1,5,0,1140,0,18,120.93333333333332,1,441.86999198717956,12.16698817234373
464529,653,2000-05-20,Defender,700000.0,700000.0,2024-06-30,2022,2000,22,5,3,12,0,5852,0,2,4,0,1325,0,3,7,0,3240,0,40,334.5,1,3,0,1915,0,24,201.17916666666667,1,702.9746212121212,19.35656201336671
237923,3999,1995-02-14,Attack,300000.0,600000.0,2023-06-30,2022,1995,27,6,14,25,1,7946,6,0,4,0,1095,0,2,12,0,3195,1,47,331.24787234042554,2,7,0,1536,1,23,163.07826086956524,1,659.994513824648,18.173095229669343
136645,653,1995-05-05,Defender,700000.0,900000.0,2024-06-30,2022,1995,27,8,3,21,0,7172,2,2,7,0,2283,0,3,13,0,4174,1,48,427.89583333333337,1,6,0,1891,1,22,198.54545454545456,1,840.4484638047138,23.141934741006583
98512,6890,1991-09-14,Attack,2200000.0,3500000.0,2025-06-30,2022,1991,31,10,46,27,0,14142,31,5,5,0,1791,4,9,9,0,3439,10,70,360.5628571428572,4,4,0,1648,6,33,175.59393939393942,1,716.5027412372575,19.729061796842966
48119,6890,1991-04-30,Attack,2000000.0,3400000.0,2025-06-30,2022,1991,31,6,38,25,0,9082,15,11,5,0,1892,1,19,12,0,3833,6,74,402.47972972972974,8,7,0,1941,5,36,206.3916666666667,1,810.1499709386806,22.30765902410847
54177,6890,1988-01-20,Midfield,450000.0,4500000.0,2024-06-30,2022,1988,34,10,15,65,1,21585,12,1,6,1,2015,1,3,12,1,4559,1,62,468.20322580645166,2,6,0,2544,0,36,264.4666666666667,1,966.8303289057559,26.62188740981722
26721,6890,1986-01-30,Midfield,700000.0,20000000.0,2023-06-30,2022,1986,36,10,20,59,0,20296,19,0,3,0,1281,0,2,16,0,5835,5,72,597.9541666666667,1,9,0,3047,4,37,316.4351351351351,1,1213.4219406906907,33.41184209873742
169873,6890,1990-01-23,Defender,50000.0,6000000.0,2023-06-30,2022,1990,32,10,3,24,1,11483,13,0,0,0,582,0,0,1,0,1488,2,26,157.0730769230769,0,1,0,906,2,18,97.38333333333334,1,333.0554487179487,9.170755604068015
478601,3999,1998-03-25,Attack,450000.0,500000.0,2024-06-30,2022,1998,24,6,9,17,0,7325,10,1,1,0,827,0,2,8,0,3038,2,43,315.86511627906975,1,7,0,2211,2,29,232.0741379310345,1,705.9218123496391,19.43771357459981
110695,6890,1992-01-02,Defender,1000000.0,5250000.0,2024-06-30,2022,1992,30,10,30,48,0,20165,25,1,6,0,1192,2,3,12,0,3516,2,58,360.8120689655173,2,6,0,2324,0,32,241.46249999999998,1,782.7472701149427,21.553119582963607
182323,6890,1991-10-10,Defender,2200000.0,7500000.0,2024-06-30,2022,1991,31,8,7,27,0,15004,18,0,2,0,1876,5,0,4,0,2898,5,43,300.33953488372094,0,2,0,1022,0,17,109.41176470588236,1,559.9726799346895,15.418971863105533
35664,6890,1988-10-15,Attack,1000000.0,50000000.0,2023-06-30,2022,1988,34,10,46,20,0,19510,62,0,0,0,13,0,9,1,0,2183,3,38,231.24473684210528,8,1,0,1939,3,30,206.46333333333334,1,553.389262125903,15.237695994488895
325924,6890,1998-03-13,Defender,3000000.0,3000000.0,2025-06-30,2022,1998,24,6,4,14,0,6650,2,1,1,0,442,0,3,12,0,4730,2,57,484.3482456140351,2,9,0,3118,2,35,322.25857142857143,1,1048.830939849624,28.879792408054687
312678,6890,1996-07-17,Defender,3200000.0,8000000.0,2026-06-30,2022,1996,26,5,0,15,0,6664,1,0,6,0,2963,1,0,13,0,5604,1,67,572.3141791044776,0,7,0,2641,0,33,273.65303030303033,1,1132.1627604982082,31.17435256058166
216662,6890,1993-01-29,Midfield,3000000.0,6000000.0,2024-06-30,2022,1993,29,10,43,54,2,20338,31,8,9,0,2036,2,12,13,0,4430,3,71,456.9394366197184,4,4,0,2394,1,38,249.75000000000003,1,935.2281204468189,25.751713595092586
72768,1091,1991-08-08,Attack,1500000.0,6000000.0,2023-06-30,2022,1991,31,7,31,15,0,5960,14,7,4,0,1085,2,13,7,0,2062,3,34,219.96470588235297,6,3,0,977,1,16,107.30625,1,437.29847011385203,12.041110304258043
206843,1091,1996-07-11,Attack,6000000.0,18000000.0,2024-06-30,2022,1996,26,8,17,30,1,11843,35,1,7,1,2156,5,7,16,1,5133,17,66,533.1272727272728,6,9,0,2977,12,39,313.5833333333333,1,1113.335780885781,30.655947503847226
